"pmGroupId";"category";"consistentData";"generation";"switchingTechnology";"validity";"moClass";"model";"subtree";"description";"pmGroupVersion";"measurementTypeId";"measurementName";"size";"collectionMethod";"description";"condition";"aggregation";"measurementStatus";"measurementResult";"multiplicity";"initialValue";"resetAtGranPeriod";"derSampleRate";"fmAlarmType";"thresholdDirection";"isCompressed"
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnEstabFailMmeOvlDtaCe";"pmRrcConnEstabFailMmeOvlDtaCe";4;"CC";"Number of failed RRC connection establishments started by Delay Tolerant Access due to MME overload.\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nScanner: Primary";"Stepped at sending response RRC Connection Reject to an RRC connection request with Establishment cause Delay Tolerant Access when the serving MME, identified by value s-TMSI, is in overload state.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmMacHarqUlSuccBpskCe";"pmMacHarqUlSuccBpskCe";4;"CC";"Number of successful HARQ transmissions in UL using BPSK modulation.\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nScanner: Not included in any predefined scanner";"To decide if it was successful is based on the HARQ ACK sent to the NB-IoT device.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZTemporary210";"pmZTemporary210";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRaMsg3DtxCbraTxCe2Distr";"pmRaMsg3DtxCbraTxCe2Distr";4;"CC";"Number of contention-based random access Msg3 scheduled in UL determined as DTX, distributed whether they are first, second, third transmission, and so on for CE level 2.\n\nPDF ranges:\n[0]: Number of first transmission attempts.\n[1]: Number of second transmission attempts.\n[2]: Number of third transmission attempts.\n[3]: Number of fourth or above transmission attempts.\nScanner: Not included in any predefined scanner";"Stepped whenever a transmission attempt of contention-based RA Msg3 registered as DTX in CE level 2.";"SUM";"USED";;4;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmNpdschRepDistr";"pmNpdschRepDistr";4;"CC";"Distribution of repetition number for NPDSCH transmissions.\n\nPDF ranges:\n[0] : r1\n[1] : r2\n[2] : r4\n[3] : r8\n[4] : r16\n[5] : r32\n[6] : r64\n[7] : r128\n[8] : r192\n[9] : r256\n[10]: r384\n[11]: r512\n[12]: r768\n[13]: r1024\n[14]: r1536\n[15]: r2048\nScanner: Not included in any predefined scanner";"Appropriate bin is stepped when a NPUSCH is scheduled.";"SUM";"USED";;16;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmMacHarqDlAckQpsk";"pmMacHarqDlAckQpsk";4;"CC";"The total number of successful HARQ transmissions in the downlink direction using a QPSK modulation.\n\nDeprecated: Since 17.Q2. Planned to be removed.\nScanner: Not included in any predefined scanner";"To decide if it was successful is based on the HARQ ACK from the NB-IoT device.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmNpuschMcsSixToneDistr";"pmNpuschMcsSixToneDistr";4;"CC";"Distribution of MCS Index for 6-tone NPUSCH transmissions, excluding MSG3.\n\nPDF ranges:\n[0]: 0\n[1]: 1\n...\n[13]: 13\nScanner: Not included in any predefined scanner";"Stepped when 6-tone NPUSCH scheduled.";"SUM";"USED";;14;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRaAttTaDistr";"pmRaAttTaDistr";4;"CC";"Distribution of measured TA values from detected possible random access attempts. TA values are expressed as percentage of TA that corresponds to configured cell range.\n\nPDF ranges:\n[0]: [0..9]%\n[1]: [10..19]%\n[2]: [20..29]%\n[3]: [30..39]%\n[4]: [40..49]%\n[5]: [50..59]%\n[6]: [60..69]%\n[7]: [70..79]%\n[8]: [80..89]%\n[9]: [90..100]%\n[10]: greater than100%\nScanner: Not included in any predefined scanner";"Stepped when RA Msg1 received. Includes true and false random access attempts.\nFor example:\nA random access attempt is done at 50% of the configured cell range (at 10 km when the cell range is configured to 20 km). Bin 6 is stepped.";"SUM";"USED";;11;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnEstabAttMtaCe";"pmRrcConnEstabAttMtaCe";4;"CC";"Number of RRC connection request attempts with establishment cause Mobile Terminating Access from NB-IoT UEs, per NPRACH Coverage Enhancement (CE) level.\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nScanner: Not included in any predefined scanner";"Stepped at reception of RRC message RRC Connection Request with Establishment cause Mobile Terminating Access.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnEstabAttReattMtaCe";"pmRrcConnEstabAttReattMtaCe";4;"CC";"Number of RRC connection request attempts that are considered as reattempts for establishment cause Mobile Terminating Access from NB-IoT UEs, per NPRACH Coverage Enhancement (CE) level.\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nScanner: Not included in any predefined scanner";"Stepped at reception of RRC message RRC Connection Request with Establishment cause Mobile Terminating Access.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRrcConnLevSamp";"pmRrcConnLevSamp";4;"CC";"Number of times the corresponding Sum counter has accumulated a new sample. Valid for all CE levels. Associated pmCounter pmRrcConnLevSum.\n\nDeprecated: Since 17.Q4. Planned to be removed.\nScanner: Not included in any predefined scanner";"The counter is increased at every occasion when the corresponding sum counter has accumulated a new sample.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmNpuschSingleToneDistr";"pmNpuschSingleToneDistr";4;"CC";"Distribution of scheduled single tone NPUSCH from NB IoT devices.\nPDF ranges:\n\n[0]: Coverage enhancement level = 0\n[1]: Coverage enhancement level = 1\n[2]: Coverage enhancement level = 2\nScanner: Not included in any predefined scanner";"Appropriate bin is stepped when a single tone NPUSCH(except Msg3) is scheduled (i.e. when the \"Subcarrier indication field\" of DCI N0 is 0~11) in the NB-IoT cell from a NB-IoT device.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmS1SigConnEstabAtt";"pmS1SigConnEstabAtt";4;"CC";"This measurement provides the number of S1 Signaling connection establishment attempts for any establishment cause.\n\nDeprecated: Since 17.Q2. Planned to be removed.\nScanner: Primary";"Stepped at transmission of Initial NB-IoT device message.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRaMsg3SingleToneDistr";"pmRaMsg3SingleToneDistr";4;"CC";"Distribution of scheduled random-access single tone Msg3 from NB IoT devices.\nPDF ranges:\n[0]: Coverage enhancement level = 0\n[1]: Coverage enhancement level = 1\n[2]: Coverage enhancement level = 2\nScanner: Not included in any predefined scanner";"Appropriate bin is stepped when a single tone NPUSCH is scheduled (i.e. when the \"Subcarrier indication field\" of RAR is 0~11) in the NB-IoT cell from a NB-IoT device.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmNpuschSixToneDistr";"pmNpuschSixToneDistr";4;"CC";"Distribution of scheduled 6-tone NPUSCH from NB IoT devices.\nPDF ranges:\n\n[0]: Coverage enhancement level = 0\n[1]: Coverage enhancement level = 1\n[2]: Coverage enhancement level = 2\nScanner: Not included in any predefined scanner";"Appropriate bin is stepped when a six-tone NPUSCH(except Msg3) is scheduled (i.e. when the \"Subcarrier indication field\" of DCI N0 is 16~17) in the NB-IoT cell from a NB-IoT device.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmNpdschTbsDistr";"pmNpdschTbsDistr";4;"CC";"Distribution of TBS (Transport Block Size) for NPDSCH transmissions, excluding SI-messages.\n\nPDF ranges:\n[0]: (0,64] bits\n[1]: (64, 128] bits\n[2]: (128, 256] bits\n[3]: (256, 512] bits\n[4]: (512, 768] bits\n[5]: (768, 1024] bits\n[6]: (1024, 1536] bits\n[7]: (1536, 2048] bits\n[8]: greater than 2048 bits\nScanner: Not included in any predefined scanner";"Stepped when NPDSCH transmitted.";"SUM";"USED";;9;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmCellDownLockMan";"pmCellDownLockMan";4;"CC";"The number of times the cell has been disabled due to:\n- AdministrativeState of the cell MO or another MO the cell depends on has been set to Locked by the operator\nor\n- a reconfiguration of an Unlocked cell that required the cell to be temporarily disabled.\nScanner: Not included in any predefined scanner";"- AdministrativeState is set to Locked or another MO the cell depends on has been set to Locked by the operator.\n- OperationalState goes to disabled during a reconfiguration of an Unlocked cell.\n- AvailabilityStatus DependencyLocked is set due to the locking of an MO that the cell is dependent on.";"SUM";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRaMsg3SixToneDistr";"pmRaMsg3SixToneDistr";4;"CC";"Distribution of scheduled random-access 6-tone Msg3 from NB IoT devices.\n\nPDF ranges:\n[0]: Coverage enhancement level = 0\n[1]: Coverage enhancement level = 1\n[2]: Coverage enhancement level = 2\nScanner: Not included in any predefined scanner";"Appropriate bin is stepped when a six-tone NPUSCH is scheduled (i.e. when the \"Subcarrier indication field\" of RAR is 16~17) in the NB-IoT cell from a NB-IoT device.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmMacHarqUlMaxTxBpskCe";"pmMacHarqUlMaxTxBpskCe";4;"CC";"Number of complete HARQ failures in UL using BPSK modulation. When a HARQ transmission has reached maximum number of transmissions, it will not be retransmitted again and is regarded as a scheduling activity complete HARQ failure.\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nScanner: Not included in any predefined scanner";"Incremented when a UL HARQ transmission using BPSK modulation has reached maximum number of transmissions and no more transmissions are scheduled.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmPagEdrxDiscarded";"pmPagEdrxDiscarded";4;"CC";"Number of S1AP eDRX Paging messages discarded and not broadcasted in this cell. This counter is a subset of pmPagEdrxReceived.\nScanner: Not included in any predefined scanner";"When the cell fails to broadcast an RRC eDRX Paging within a certain time (pagingDiscardTimer), e.g. due to congestion, the Paging is discarded and this counter is incremented by the number of included Paging Records in the discarded Paging message.";"SUM";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmNpuschMcsThreeToneDistr";"pmNpuschMcsThreeToneDistr";4;"CC";"Distribution of MCS Index for 3-tone NPUSCH transmissions, excluding MSG3.\n\nPDF ranges:\n[0]: 0\n[1]: 1\n...\n[13]: 13\nScanner: Not included in any predefined scanner";"Stepped when 3-tone NPUSCH scheduled.";"SUM";"USED";;14;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZTemporary214";"pmZTemporary214";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZTemporary218";"pmZTemporary218";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;20;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZTemporary213";"pmZTemporary213";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeCtxtRelAbnormalEnbActUeLost";"pmUeCtxtRelAbnormalEnbActUeLost";4;"CC";"The total number of abnormal UE Context releases by the RBS due that the radio connection with the NB-IoT device is lost and that there was data in either the UL or DL buffer (i.e. active).\n\nDeprecated: Since 17.Q2. Has no functional behavior. Planned to be removed.\nScanner: Not included in any predefined scanner";"If there was data in the buffer at the time of release and if there was a release of an UE due to that the radio connection towards the UE is lost (i.e. UE unreachable by the RBS).";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeCtxtRelMmeActCe";"pmUeCtxtRelMmeActCe";4;"CC";"The total number of UE Context Releases initiated by the MME when there was data in either the UL or DL buffer (i.e. active).\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nScanner: Not included in any predefined scanner";"If there was data in the buffer at the time of release, then stepped at reception of S1 message UE Context Release Command. The release must also have been MME initiated.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZTemporary209";"pmZTemporary209";4;"CC";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"SUM";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmMacHarqDlNackQpsk";"pmMacHarqDlNackQpsk";4;"CC";"The total number of unsuccessful HARQ transmissions in the downlink direction using a QPSK modulation.\n\nDeprecated: Since 17.Q2. Planned to be removed.\nScanner: Not included in any predefined scanner";"To decide if it was failed is based on the HARQ NACK from the NB-IoT device.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeCtxtRelAbnormalEnbAct";"pmUeCtxtRelAbnormalEnbAct";4;"CC";"The total number of abnormal UE Contexts Releases initiated by the RBS and that there was data in either the UL or DL buffer (i.e. active).\n\nDeprecated: Since 17.Q2. Has no functional behavior. Planned to be removed.\nScanner: Primary";"If there was data in the buffer at the time of release, then stepped at reception of S1 message UE Context Release Command with internal cause codes considered abnormal when the RBS initiated the release. It can also be stepped at transmission of UE Context Release Request or Reset message by the RBS, or when a cell owned by that RBS is disabled.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmMacHarqUlFailBpsk";"pmMacHarqUlFailBpsk";4;"CC";"Total number of unsuccessful HARQ transmissions in UL using BPSK modulation.\n\nSince 17.Q2. Replaces pmZtemporary211.\n\nDeprecated: Since 17.Q2. Planned to be removed.\nScanner: Not included in any predefined scanner";"To decide if it was successful is based on the HARQ ACK sent to the NB-IoT device.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmZTemporary207";"pmZTemporary207";4;"GAUGE";"Normally this counter is not used, it can however sometimes be temporarily used for very late additions in a release. If so, for description see Network Impact Report in the CPI.\nScanner: Not included in any predefined scanner";;"LAST_UPDATE";"USED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRaMsg3TwelveToneDistr";"pmRaMsg3TwelveToneDistr";4;"CC";"Distribution of scheduled random-access 12-tone Msg3 from NB IoT devices.\n\nPDF ranges:\n[0]: Coverage enhancement level = 0\n[1]: Coverage enhancement level = 1\n[2]: Coverage enhancement level = 2\nScanner: Not included in any predefined scanner";"Appropriate bin is stepped when a twelve-tone NPUSCH is scheduled (i.e. when the \"Subcarrier indication field\" of RAR is 18) in the NB-IoT cell from a NB-IoT device.";"SUM";"USED";;3;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmUeCtxtRelAbnormalEnb";"pmUeCtxtRelAbnormalEnb";4;"CC";"The total number of abnormal UE Context Releases initiated by the RBS.\n\nDeprecated: Since 17.Q2. Has no functional behavior. Planned to be removed.\nScanner: Not included in any predefined scanner";"Stepped at reception of S1 message UE Context Release Command with internal cause codes considered abnormal when the RBS initiated the release. It can also be stepped at transmission of UE Context Release Request or Reset message by the RBS, or when a cell owned by that RBS is disabled.";"SUM";"DEPRECATED";;1;0;true;;;;false
"NbIotCell";"LRAT";true;"EPS";"PS";true;NbIotCell;Lrat;ENodeBFunction;"Counters for NbIotCell";"oBCnVAH7gCn5NgP6YKEf9ldSkuU=";"pmRadioThpVolDlCe";"pmRadioThpVolDlCe";4;"CC";"Transferred data volume on MAC level in DL. Includes possible padding bits.\n\nPDF ranges:\n[0]: CE level = 0\n[1]: CE level = 1\n[2]: CE level = 2\nUnit: kilobit (1000 bits)\nScanner: Not included in any predefined scanner";"The counter is incremented when a downlink transmission is acknowledged on HARQ level.";"SUM";"USED";;3;0;true;;;;false
